,2D-0,2D-1,3D-0,3D-1,3D-2,Country,class,binary_class,continent_name,ISO_A3,continent_colors
177,-0.684874645618277,-1.0419497131609412,-0.6848746456182773,-1.0419497131609878,-0.5689355955878624,BRUNEI DARUSSALAM,Russia,blue,Asia,BRN,red
178,4.43885666852614,-0.3930513596195972,4.438856668526145,-0.3930513596196463,-0.25332634065620613,BULGARIA,Russia,blue,Europe,BGR,purple
179,0.9900554639448792,1.0655136932843006,0.9900554639448803,1.0655136932842977,-0.19580587133072108,BURUNDI,Russia,blue,Africa,BDI,orange
180,1.3159751787559646,-0.7195966731504326,1.3159751787559661,-0.7195966731504108,-0.5733311263277251,CAMBODIA,Russia,blue,Asia,KHM,red
181,0.6528143945652018,-0.8199076325158661,0.6528143945652026,-0.8199076325158752,-0.49121151726869544,CANADA,Russia,blue,Central America,CAN,lightgreen
182,-0.25904787714465133,2.7213555933651463,-0.25904787714465216,2.7213555933652707,-0.12716687646587257,CHILE,Russia,blue,South America,CHL,green
183,4.295254358960945,-0.3621505042430456,4.295254358960947,-0.36215050424308753,-0.16378868716582443,CHINA,Russia,blue,Asia,CHN,red
184,0.34590360993067415,1.9064685407305229,0.34590360993067376,1.906468540730612,-0.0006581244452173729,COLOMBIA,Russia,blue,South America,COL,green
185,0.6511332167740034,1.0439778191641844,0.6511332167740036,1.0439778191642106,-0.40034652540227234,CONGO,Russia,blue,Africa,COG,orange
186,2.38165988402451,0.35849157310206947,2.381659884024513,0.35849157310206675,-0.26615202445729874,"CONGO, DEMOCRATIC REPUBLIC OF THE",Russia,blue,Africa,COD,orange
187,0.8648434217977596,1.7304497445623364,0.8648434217977601,1.7304497445624216,-0.19499336020047708,COSTA RICA,Russia,blue,Central America,CRI,lightgreen
188,0.6091107548635092,1.1727854088436396,0.60911075486351,1.1727854088436689,-0.4204136437634388,CÔTE D'IVOIRE,Russia,blue,Africa,CIV,orange
189,2.7376869563582424,-0.4278432504610735,2.7376869563582455,-0.42784325046114174,-0.4294419840392721,CROATIA,Russia,blue,Europe,HRV,purple
190,3.1390816205543954,0.4311800979134392,3.1390816205544,0.43118009791344925,-0.1958875424306827,CUBA,Russia,blue,North America,CUB,yellow
191,2.2524821588280464,-0.6652261631059189,2.2524821588280486,-0.6652261631059696,-0.391035271329327,CYPRUS,Russia,blue,Europe,CYP,purple
